Database,Phyla,Class,Order,Family,Species,Original Name,Meiosis Type,Ploidy,Female Diploid,Male Diploid,Achiasmy Sex,Sex Chromosome System,Notes,Sex Chrom Notes,Citation
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchophylla concava,,chiasmatic,2,28,28,,XY,,,Animal Karyotype Book 2020 (Sotero-Caio et al. 2013)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchophylla robusta,,chiasmatic,2,28,28,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchophylla thomasi,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchorhina aurita,,chiasmatic,2,32,32,,XY,,,Animal Karyotype Book 2020 (Barros et al. 2009)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lophostoma occidentalis,,chiasmatic,2,34,34,,XY,,,Animal Karyotype Book 2020 (Sotero-Caio et al. 2015)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lophostoma silvicolum,,chiasmatic,2,34,34,,XY,,,Animal Karyotype Book 2020 (Ribas et al. 2015)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Macrotus californicus,,chiasmatic,2,40,40,,XY,,,Animal Karyotype Book 2020 (Sotero-Caio et al. 2013)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Macrotus waterhousii,,chiasmatic,2,46,46,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Mesophylla macconnelli,,chiasmatic,2,22,21,,complex XY,,X1X2Y,Blackmon (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Micronycteris brachyotis,,chiasmatic,2,32,32,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Micronycteris hirsuta,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Micronycteris hirsuta,,chiasmatic,2,26,26,,XY,,,Animal Karyotype Book 2020 (Ribas et al. 2013)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Micronycteris megalotis,,chiasmatic,2,40,40,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Micronycteris minuta,,chiasmatic,2,28,28,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Micronycteris nicefori,,chiasmatic,2,28,28,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Micronycteris schmidtorum,,chiasmatic,2,38,38,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Mimon crenulatum,,chiasmatic,2,32,32,,XY,,,Blackmon (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Monophyllus redmani,,chiasmatic,2,32,32,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Phylloderma stenops,,chiasmatic,2,32,32,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllonycteris poeyi,,chiasmatic,2,32,32,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllops haitiensis,,chiasmatic,2,31,32,,complex XY,,XY1Y2,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus discolor,,chiasmatic,2,32,32,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus hastatus,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book (Varella-Garcia et al. 1989)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus hastatus,,chiasmatic,2,32,32,,XY,,,Animal Karyotype Book 2020 (Pieczarka et al. 2005)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus incarum,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book 2020 (Gomes et al. 2016)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus lineatus,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book 2020 (Varella-Garcia et al. 1989)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus vittatus,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus vittatus lineatus,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book (Varella-Garcia et al. 1989)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Rhinophyla fischerae,,chiasmatic,2,34,34,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Rhinophyla fischerae,,chiasmatic,2,38,38,,XY,,,Animal Karyotype Book 2020 (Gomes et al. 2010)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Rhinophyla pumilio,,chiasmatic,2,36,36,,XY,,,Blackmon (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Rhinophyla pumilio,,chiasmatic,2,34,34,,XY,,,Animal Karyotype Book 2020 (Gomes et al. 2012)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Sphaeronycteris toxophyllum,,chiasmatic,2,28,28,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnina lilium,,chiasmatic,2,30,30,,XY,,,Blackmon (Varella-Garcia et al. 1989)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira erythromos,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira mordax,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Tonatia bidens,,chiasmatic,2,16,16,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Tonatia saurophila,,chiasmatic,2,16,16,,XY,,,Animal Karyotype Book 2020 (Sotero-Caio et al. 2017)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Trachops cirrhosus,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Uroderma bilobatum,,chiasmatic,2,44,44,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Uroderma magnirostrum,,chiasmatic,2,38,38,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Uroderma magnirostrum,,chiasmatic,2,36,36,,XY,,,Blackmon (Pieczarka et al. 2013)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyressa bidens,,chiasmatic,2,26,26,,XY,,,Animal Karyotype Book 2020 (Gomes et al. 2016)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyressa brocki,,chiasmatic,2,24,24,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyressa nymphaea,,chiasmatic,2,26,26,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyressa pusilla,,chiasmatic,2,18,18,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyressa thyone,,chiasmatic,2,24,24,,complex XY,,,Animal Karyotype Book 2020 (Gomes et al. 2016)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyrodes caraccioli,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book 2020 (Pieczarka et al. 2013)
Mammal,Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyrum spectrum,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book (Baker et al. 1979)
Mammal,Chordata,Mammalia,Chiroptera,Pteropodidae,Alionycteris paucidentata,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Rickart et al. 1999)
Mammal,Chordata,Mammalia,Chiroptera,Pteropodidae,Casinycteris ophiodon,,chiasmatic,2,34,34,,XY,,,Animal Karyotype Book (Haiduk et al. 1981)
Mammal,Chordata,Mammalia,Chiroptera,Pteropodidae,Cynopterus sphinx,,chiasmatic,2,34,34,,XY,,,Animal Karyotype Book 2020 (Ao et al. 2007)
Mammal,Chordata,Mammalia,Chiroptera,Pteropodidae,Eidolon helvum,,chiasmatic,2,34,34,,XY,,,Animal Karyotype Book 2020 (Houck (Unpublished))
Mammal,Chordata,Mammalia,Chiroptera,Pteropodidae,Eonycteris robusta,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Rickart et al. 1999)
Mammal,Chordata,Mammalia,Chiroptera,Pteropodidae,Epomops franqueti,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Haiduk et al. 1981)
Mammal,Chordata,Mammalia,Chiroptera,Pteropodidae,Hypsignathus monstrosus,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Haiduk et al. 1981)
Mammal,Chordata,Mammalia,Chiroptera,Pteropodidae,Megaloglossus woermanni,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Haiduk et al. 1981)
Mammal,Chordata,Mammalia,Chiroptera,Pteropodidae,Micropteropus pusillus,,chiasmatic,2,35,35,,complex XY,,,Animal Karyotype Book (Haiduk et al. 1981)
Mammal,Chordata,Mammalia,Chiroptera,Pteropodidae,Myonycteris torquata,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Haiduk et al. 1981)
Mammal,Chordata,Mammalia,Chiroptera,Pteropodidae,Otopteropus cartilagonodus,,chiasmatic,2,48,48,,XY,,,Animal Karyotype Book (Rickart et al. 1999)
Mammal,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus giganteus,,chiasmatic,2,38,38,,XY,,,Blackmon (Choudhury and Jena 1995)
Mammal,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus lylei,,chiasmatic,2,40,40,,XY,,,Animal Karyotype Book (Hood et al. 1988)
Mammal,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus rodricensis,,chiasmatic,2,38,38,,XY,,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Chiroptera,Pteropodidae,Rousettus aegyptiacus,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Haiduk et al. 1981)
Mammal,Chordata,Mammalia,Chiroptera,Pteropodidae,Rousettus angolensis,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Haiduk et al. 1981)
Mammal,Chordata,Mammalia,Chiroptera,Pteropodidae,Rousettus lanosus,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Teeling and Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Chiroptera,Pteropodidae,Rousettus leschenaulti,,chiasmatic,2,36,36,,XY,,,Blackmon (Sreeepada and Gururaj 1995)
Mammal,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus ferrumequinum,,chiasmatic,2,56,56,,XY,,,Animal Karyotype Book (Teeling and Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus ferrumequinum tragatus,,chiasmatic,2,56,56,,XY,,,Animal Karyotype Book 2020 (Mao et al. 2007a)
Mammal,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus formosae,,chiasmatic,2,52,52,,XY,,,Animal Karyotype Book 2020 (Volleth et al. 2017)
Mammal,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus hipposideros,,chiasmatic,2,56,56,,XY,,,Animal Karyotype Book 2020 (Volleth et al. 2013)
Mammal,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus luctoides,,chiasmatic,2,32,32,,XY,,,Animal Karyotype Book 2020 (Volleth et al. 2015)
Mammal,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus morio,,chiasmatic,2,28,28,,complex XY,,X1X2Y1Y2,Animal Karyotype Book 2020 (Volleth et al. 2015)
Mammal,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus pearsonii,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book 2020 (Mao et al. 2007a)
Mammal,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus pusillus,,chiasmatic,2,62,62,,XY,,,Animal Karyotype Book 2020 (Mao et al. 2007a)
Mammal,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus rouxi,,chiasmatic,2,56,56,,XY,,,Animal Karyotype Book (Zima et al. 1992)
Mammal,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus sedulus,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book 2020 (Volleth et al. 2014)
Mammal,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus sinicus,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book 2020 (Mao et al. 2007a)
Mammal,Chordata,Mammalia,Chiroptera,Rhinopomatidae,Rhinopoma hardwickei,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Qumsiyeh 1988)
Mammal,Chordata,Mammalia,Chiroptera,Rhinopomatidae,Rhinopoma microphyllum,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book (Qumsiyeh 1988)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Antrozous pallidus,,chiasmatic,2,46,46,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Chalinolobus morio,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Volleth and Tidemann 1989)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Corynorhinus townsendii,,chiasmatic,2,32,32,,XY,,,Animal Karyotype Book (Stock 1983)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus bottae,,chiasmatic,2,50,50,,XY,,,Animal Karyotype Book (Volleth et al. 2001)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus fuscus,,chiasmatic,2,50,50,,XY,,,Blackmon (Teeling and Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Euderma maculatum,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book (Stock 1983)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Glauconycteris beatrix,,chiasmatic,2,22,22,,XY,,,Animal Karyotype Book 2020 (Volleth and Heller 2007)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Hesperoptenus blandfordi,,chiasmatic,2,32,32,,XY,,,Animal Karyotype Book (Volleth et al. 2001)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Idionycteris phyllotis,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book (Stock 1983)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Lasiurus borealis,,chiasmatic,2,28,28,,XY,,,Animal Karyotype Book (Varella-Garcia et al. 1989)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Lasiurus intermedius,,chiasmatic,2,26,26,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Lasiurus seminolus,,chiasmatic,2,28,28,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Murina cyclotis,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Rickart et al. 1999)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Murina hilgendorfi,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book 2020 (Kulemzina et al. 2011b)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis altarium,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book 2020 (Ao et al.2006)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis dasycneme,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book 2020 (Kulemzina et al. 2011b)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis grisescens,,chiasmatic,2,44,44,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis keenii,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Bickham 1979)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis macrodactylus,,chiasmatic,2,44,44,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis mystacinus,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Bickham 1979)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis nigricans,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Bickham 1979)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis sodalis,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Bickham 1979)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis thysanodes,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Bickham 1979)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis velifer,,chiasmatic,2,44,44,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Nyctalus velutinus,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book 2020 (Ao et al.2006)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Nycticeius humeralis,,chiasmatic,2,46,46,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus gouldi,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Volleth and Tidemann 1989)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Phoniscus atrox,,chiasmatic,2,40,40,,XY,,,Animal Karyotype Book 2020 (Volleth 2006)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus affinis,,chiasmatic,2,36,36,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus ceylonicus,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Sreepada et al. 1996)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus coromandra,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book (Sreepada et al. 1996)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus crassulus,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book (Volleth et al. 2001)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus eisentrauti,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book (Volleth et al. 2001)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus javanicus,,chiasmatic,2,34,34,,XY,,,Animal Karyotype Book (Volleth et al. 2001)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus kuhli,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book (Volleth et al. 2001)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus mimus,,chiasmatic,2,38,38,,XY,,,Blackmon (Volleth et al. 2001)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus pipistrellus,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Volleth 1987)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus pulveratus,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book 2020 (Ao et al.2006)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus sagittula,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Volleth and Tidemann 1989)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus stenopterus,,chiasmatic,2,32,32,,XY,,,Animal Karyotype Book (Volleth et al. 2001)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus subflavus,,chiasmatic,2,30,30,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus tasmaniensis,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Volleth and Tidemann 1989)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus vulturnus,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Volleth and Tidemann 1989)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Plecotus auritus,,chiasmatic,2,32,32,,XY,,,Animal Karyotype Book 2020 (Kulemzina et al. 2011b)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus dinganii,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book 2020 (Eick et al. 2007)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus heathi,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Stock 1975)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus kuhlii,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Stock 1975)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotorepens balstoni,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book (Volleth and Tidemann 1989)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotozous dormeri,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book (Volleth et al. 2001)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Tylonycteris pachypus,,chiasmatic,2,32,32,,XY,,,Animal Karyotype Book (Volleth et al. 2001)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Tylonycteris robustula,,chiasmatic,2,46,46,,XY,,,Animal Karyotype Book (Volleth et al. 2001)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Tylonycteris robustula,,chiasmatic,2,32,32,,XY,,,Animal Karyotype Book 2020 (Ao et al.2006)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Tylonycteris sp.,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book 2020 (Ao et al.2006)
Mammal,Chordata,Mammalia,Chiroptera,Vespertilionidae,Vespertilio murinus,,chiasmatic,2,38,38,,XY,,,Animal Karyotype Book 2020 (Kulemzina et al. 2011b)
Mammal,Chordata,Mammalia,Cingulata,Chlamyphoridae,Cabassous centralis,,chiasmatic,2,62,62,,XY,,,Blackmon (Benirschke 1969)
Mammal,Chordata,Mammalia,Cingulata,Chlamyphoridae,Cabassous tatouay,,chiasmatic,2,50,50,,XY,,,Animal Karyotype Book (Benirschke 1969)
Mammal,Chordata,Mammalia,Cingulata,Chlamyphoridae,Chaetophractus villosus,,chiasmatic,2,60,60,,XY,,,Blackmon (Jorge et al. 1977)
Mammal,Chordata,Mammalia,Cingulata,Chlamyphoridae,Euphractus sexcinctus,,chiasmatic,2,58,58,,XY,,,Animal Karyotype Book (Jorge et al. 1977)
Mammal,Chordata,Mammalia,Cingulata,Chlamyphoridae,Euphractus sexcinctus flavimanus,,chiasmatic,2,58,58,,XY,,,Animal Karyotype Book 2020 (Jorge et al. 1977)
Mammal,Chordata,Mammalia,Cingulata,Chlamyphoridae,Tolypeutes matacus,,chiasmatic,2,38,38,,XY,,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Cingulata,Chlamyphoridae,Zaedyus pichiy,,chiasmatic,2,62,62,,XY,,,Animal Karyotype Book (Jorge et al. 1977)
Mammal,Chordata,Mammalia,Cingulata,Dasypodidae,Dasypus hybridus,,chiasmatic,2,64,64,,XY,,,Animal Karyotype Book (Jorge et al. 1977)
Mammal,Chordata,Mammalia,Cingulata,Dasypodidae,Dasypus novemcinctus,,chiasmatic,2,64,64,,XY,,,Blackmon (Jorge et al. 1977)
Mammal,Chordata,Mammalia,Cingulata,Dasypodidae,Dasypus septemcinctus,,chiasmatic,2,64,64,,XY,,,Animal Karyotype Book (Barroso and Seuanez 1991)
Mammal,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Antechinomys laniger,,chiasmatic,2,14,14,,XY,,,Animal Karyotype Book (Rofe 1979)
Mammal,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Antechinus flavipes,,chiasmatic,2,14,14,,XY,,,Animal Karyotype Book (Rofe 1979)
Mammal,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Dasyuroides byrnei,,chiasmatic,2,14,14,,XY,,,Animal Karyotype Book (Rofe 1979)
Mammal,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Dasyurops maculatus,,chiasmatic,2,14,14,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Dasyurus hallucatus,,chiasmatic,2,14,14,,XY,,,Animal Karyotype Book (Rofe 1979)
Mammal,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Dasyurus maculatus,,chiasmatic,2,14,14,,XY,,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Dasyurus viverrinus,,chiasmatic,2,14,14,,XY,,,Animal Karyotype Book (Rofe 1979)
Mammal,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Ningaui sp.,,chiasmatic,2,14,14,,XY,,,Animal Karyotype Book (Rofe 1979)
Mammal,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Planigale maculata,,chiasmatic,2,14,14,,XY,,,Animal Karyotype Book (Rofe 1979)
Mammal,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Sarcophilus harrisii,,chiasmatic,2,14,14,,XY,,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis crassicaudata,,chiasmatic,2,14,14,,XY,,,Blackmon (Rofe 1979)
Mammal,Chordata,Mammalia,Dermoptera,Cynocephalidae,Cynocephalus variegatus,,chiasmatic,2,56,56,,XY,,,Blackmon (Nie et al. 2008)
Mammal,Chordata,Mammalia,Dermoptera,Cynocephalidae,Cynocephalus volans,,chiasmatic,2,38,38,,XY,,,Animal Karyotype Book (Rickart 2003)
Mammal,Chordata,Mammalia,Didelphimorphia,Didelphidae,Caluromys derbianus,,chiasmatic,2,14,14,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Didelphimorphia,Didelphidae,Caluromys lanatus,,chiasmatic,2,14,14,,XY,,,Animal Karyotype Book (Casartelli et al. 1986)
Mammal,Chordata,Mammalia,Didelphimorphia,Didelphidae,Chironectes panamensis,,chiasmatic,2,22,22,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis marsupialis,,chiasmatic,2,22,22,,XY,,,Blackmon (Aniskin et al. 1991)
