"Order","Suborder","Family","species","Meioformula","Citation"
"Coleoptera","Polyphaga","Hydrophilidae","Hydrobius rottenbergii ","2n=18 M 8+Xy","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Hydrobius subrotundus ","2n=18 M 8+Xy","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Hydrochara caraboides ","2n=30 M 14+Xy","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Hydrochara flavipes ","2n=30 M 14+Xyp","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Hydrophilus acuminatus ","2n=30 M 14+Xy","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Hydrophilus indicus ","2n=30 M 14+Xyp","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Hydrophilus piceus ","2n=30 M 14+Xyp","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Hydrophilus pistaceus ","2n=30 M 14+Xy","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Hydrophilus triangularis ","2n=30 M 14+Xyp","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Laccobius bipunctatus ","2n=18 M 8+Xyp","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Laccobius colon ","2n=18M 8+Xyp","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Laccobius decorus","2n=18 M 8+Xy","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Laccobius minutus ","2n=18 M ","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Laccobius sinuatus","2n=18 M ","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Laccobius striatulus","2n=18 M ","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Laccobius ytenensis","2n=18 M 8+Xyp","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Limnohydrobius convexus ","2n=18 M 8+Xy","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Limnoxenus niger ","2n=18 M 8+Xyp","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Noteropagus sp.","2n=22 M ","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Omicrogiton insularis ","2n=26 M 12+Xy","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Paracymus aeneus ","2n=18 M 8+Xyp","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Paracymus scutellaris ","2n=18 M 8+Xyp","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Paromicrus sp.","2n=26 M ","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Protosternum abnormale ","2n=32 M ","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Rygmodus modestus ","2n=28 M 13+Xy","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Sphaeridium bipustulatum","2n=24M 11+Xyp","R. Angus, Shaarawi, and Wilson (2000)"
"Coleoptera","Polyphaga","Hydrophilidae","Sphaeridium lunatum ","2n=24 M 11+Xyp","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Sphaeridium marginatum ","2n=24 M 11+Xyp","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Sphaeridium scarabaeoides ","2n=24 M 11+Xyp","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Sternolophus solieri ","2n=18 M 8+Xy","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Tormissus magnulus ","2n=28 M 13+Xy","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Tormus helmsi ","2n=18 M ","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Tormus posticalis ","2n=18 M 8+Xy","Angus et al (2020)"
"Coleoptera","Polyphaga","Hydrophilidae","Tropisternus lateralis     ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Hydrophilidae","Tropisternus lateralis nimbatus     ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Hydrophilidae","Tropisternus mutatus sapucay","2n=18 M 8+Xyp","Angus et al (2020)"
"Coleoptera","Polyphaga","Laemophloeidae","Cryptolestes ferrugineus     ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Laemophloeidae","Cryptolestes pusilloides     ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Laemophloeidae","Cryptolestes pusillus     ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Laemophloeidae","Cryptolestes spartii     ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Laemophloeidae","Cryptolestes turcicus     ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Laemophloeidae","Cryptolestes ugandae     ","2n=20M 9+NeoXY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Lampyridae","Aspisoma aegrotum     ","2n=19M 9+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Aspisoma hesperum     ","2n=19M 9+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Aspisoma ignium     ","2n=19M 9+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Aspisoma laterale     ","2n=19M 9+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Aspisoma maculatum     ","2n=19M 9+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Aspisoma sticticum     ","2n=19M 9+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Bicellonycha lividipennis     ","2n=18M 8+NeoXY","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Cratomorphus dorsalis     ","2n=19M 9+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Diphotus vittatus","2n=19M 9+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Ellychnia californica     ","2n=19M 9+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Ellychnia corrusca     ","2n=19M 9+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Lucidota diaphanura     ","2n=19M 9+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Luciola cruciata     ","2n=17M 8+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Luciola lateralis     ","2n=17M 8+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Photinus australis     ","2n=19M 9+XO","Wasserman and Ehrman (1986)"
"Coleoptera","Polyphaga","Lampyridae","Photinus consanguineus     ","2n=19M 9+XO","Wasserman and Ehrman (1986)"
"Coleoptera","Polyphaga","Lampyridae","Photinus discoides","2n=19M 9+XO","Dutrillaux and Dutrillaux 2017"
"Coleoptera","Polyphaga","Lampyridae","Photinus macdermotti     ","2n=19M 9+XO","Ehrman and Wasserman (1983)"
"Coleoptera","Polyphaga","Lampyridae","Photinus pyralis     ","2n=19M 9+XO","Wasserman and Ehrman (1986)"
"Coleoptera","Polyphaga","Lampyridae","Photinus sp. 1 (aff. pyralis)  ","2n=19M 9+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Photinus sp. 2    ","2n=19M 9+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Photuris congener     ","2n=18M ","Ehrman and Wasserman (1983)"
"Coleoptera","Polyphaga","Lampyridae","Photuris pennsylvanica     ","2n=19M 9+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Pyractomena angulata     ","2n=19M 9+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Pyractomena borealis     ","2n=19M 9+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Pyractomena galeata     ","2n=19M 9+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Lampyridae","Pyractomena heterodoxa     ","2n=19M 9+XO","Dias, Schneider, Rosa, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Leiodidae","Cantabrogeus luquei","2n=22M 10+Xyp","R. Angus, Edwards, Luque, and Labrada (2012)"
"Coleoptera","Polyphaga","Leiodidae","Cantabrogeus sp","2n=33F ","R. Angus, Edwards, Luque, and Labrada (2012)"
"Coleoptera","Polyphaga","Leiodidae","Catops coracinus","2n=22M 10+Xyp","R. Angus, Edwards, Luque, and Labrada (2012)"
"Coleoptera","Polyphaga","Leiodidae","Drimeotus kovacsi viehmanii","2n=24M 11+Xyp","Buzila and Marec (2000)"
"Coleoptera","Polyphaga","Leiodidae","Espanoliella luquei","2n=22M 10+Xyp","R. Angus, Edwards, Luque, and Labrada (2012)"
"Coleoptera","Polyphaga","Leiodidae","Fresnedaella lucius","2n=22M 10+Xyp","R. Angus, Edwards, Luque, and Labrada (2012)"
"Coleoptera","Polyphaga","Leiodidae","Leiodes calcarata","2n=22M 10+Xyp","R. Angus, Edwards, Luque, and Labrada (2012)"
"Coleoptera","Polyphaga","Leiodidae","Notidocharis whagoni","2n=22M 10+Xyp","R. Angus, Edwards, Luque, and Labrada (2012)"
"Coleoptera","Polyphaga","Leiodidae","Pholeuon knirschi","2n=24M 11+Xyp","Buzila and Marec (2000)"
"Coleoptera","Polyphaga","Leiodidae","Quaestus pasensis","2n=22M 10+Xyp","R. Angus, Edwards, Luque, and Labrada (2012)"
"Coleoptera","Polyphaga","Leiodidae","Speonomus delarouzeei","2n=24M 11+Xyp","Alegre and Escola (1983)"
"Coleoptera","Polyphaga","Leiodidae","Speonomus hydrophilus","2n=24M 11+Xyp","Durand and Juberthie-Jupeau (1980)"
"Coleoptera","Polyphaga","Leiodidae","Speonomus pyreeus","2n=24M 11+Xyp","Durand and Juberthie-Jupeau (1980)"
"Coleoptera","Polyphaga","Leiodidae","Troglocharinus ferreri pallaresi","2n=24M 11+Xyp","Alegre and Escola (1983)"
"Coleoptera","Polyphaga","Leiodidae","Troglocharinus jacasi","2n=24M 11+Xyp","Alegre and Escola (1983)"
"Coleoptera","Polyphaga","Leiodidae","Troglocharinus kiesenwetteri","2n=24M 11+Xyp","Alegre and Escola (1983)"
"Coleoptera","Polyphaga","Leiodidae","Troglocharinus schibii","2n=24M 11+Xyp","Alegre and Escola (1983)"
"Coleoptera","Polyphaga","Leiodidae","Troglocharinus variabilis","2n=24M 11+Xyp","Alegre and Escola (1983)"
"Coleoptera","Polyphaga","Lucanidae","Cerchus ligrius     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Lucanidae","Dorcus parallelipipedus     ","2n=18M 8+NeoXY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Lucanidae","Figulus binodulus","2n=20M 9+XY","Abe et al. (1992)"
"Coleoptera","Polyphaga","Lucanidae","Figulus boninensis","2n=20M 9+XY","Abe et al. (1992)"
"Coleoptera","Polyphaga","Lucanidae","Figulus punctatus","2n=26M 12+Xyp","Abe et al. (1992)"
"Coleoptera","Polyphaga","Lucanidae","Lamprima adolphie","2n=18M 8+XY","A. Dutrillaux and Dutrillaux (2012)"
"Coleoptera","Polyphaga","Lucanidae","Lucanus cervus","2n=22M 10+XY","A. Dutrillaux and Dutrillaux (2012)"
"Coleoptera","Polyphaga","Lucanidae","Lucanus maculifermoratus     ","2n=26M 12+Xyr","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Lucanidae","Macrodorcas binervis     ","2n=14M 6+Xyp","Abe, Kudoh, and Saitoh (1976)"
"Coleoptera","Polyphaga","Lucanidae","Macrodorcas rectus","2n=18M 8+Xyr","Abe, Kudoh, and Saitoh (1976)"
"Coleoptera","Polyphaga","Lucanidae","Nipponodorcus rubrofemoratus     ","2n=10M 4+NeoXY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Lucanidae","Nipponodorcus rubrofemoratus     ","2n=10M 4+Xyr","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Lucanidae","Odontolabis bellicosa","2n=29M 14+XO","Dutrillaux and Dutrillaux 2017"
"Coleoptera","Polyphaga","Lucanidae","Prosopocoilus inclitus hachijoensis","2n=20M 9+Xyp","Abe, Kudoh, and Saitoh (1976)"
"Coleoptera","Polyphaga","Lucanidae","Prosopocoilus inclitus inclitus","2n=20M 9+Xyp","Abe, Kudoh, and Saitoh (1976)"
"Coleoptera","Polyphaga","Lucanidae","Sinodendron rugosum     ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Lycidae","Calopteron bifasciatum     ","2n=31M 15+XO","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Lycidae","Calopteron corrugatum     ","2n=31M 15+XO","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Lycidae","Calopteron scapulare     ","2n=31M 15+XO","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Lycidae","Linoptes imbrex     ","2n=33M ","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Lycidae","Metriorrhynchus rhipidius     ","2n=31M 15+XO","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Lycidae","Thonalmus chevrolati","2n=33M/2n=34F 16+XO","Virkki (1978)"
"Coleoptera","Polyphaga","Melandryidae","Dircaea 4-maculata     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Melandryidae","Prothalpia undata     ","2n=18M 8+NeoXY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Melandryidae","Serropalpus barbatus     ","2n=18M 8+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Melandryidae","Serropalpus substriatus     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Cyaneolytta n. sp.    ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Epicauta atomaria     ","2n=20M 9+Xyp","Vidal (1984)"
"Coleoptera","Polyphaga","Meloidae","Epicauta atomaria     ","2n=21M 9+Xyyp","Vidal (1984)"
"Coleoptera","Polyphaga","Meloidae","Epicauta atomaria     ","2n=22M 9+Xyyyp","Vidal (1984)"
"Coleoptera","Polyphaga","Meloidae","Epicauta cinerea     ","2n=20M 9+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Epicauta grammica     ","2n=24M 11+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Epicauta isthmica     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Epicauta murina     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Epicauta n. sp.    ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Epicauta pennsylvanica     ","2n=20M 9+XY","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Epicauta pluvialis     ","2n=20M 9+Xyp","Vidal (1984)"
"Coleoptera","Polyphaga","Meloidae","Epicauta rosilloi     ","2n=20M 9+Xyp","Vidal (1984)"
"Coleoptera","Polyphaga","Meloidae","Epicauta rufipedes     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Lytta picta","2n=20M 9+Xyp","Dasgupta (1977)"
"Coleoptera","Polyphaga","Meloidae","Meloe sp.     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Mylabris balteata","2n=20M 9+Xyr","Dasgupta (1977)"
"Coleoptera","Polyphaga","Meloidae","Mylabris macilenta     ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Mylabris phalerata     ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Mylabris pustulata     ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Mylabris thunbergi     ","2n=22M 10+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Paniculolytta sanguineoguttata     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Pryrota decorata     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Psalydolytta sp. nr. Rouxi   ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Sybaris paraeustus     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Sybaris tastaceus","2n=20M 9+Xyp","Dasgupta (1977)"
"Coleoptera","Polyphaga","Meloidae","Tetraonyx frontalis     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Tetraonyx quadrimaculata     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Meloidae","Zonitis tarasca     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Melyridae","Astylus antis     ","2n=18M 8+Xyp","Mendes-Neto et al. (2010)"
"Coleoptera","Polyphaga","Melyridae","Astylus variegatus","2n=18M ","Schneider, Rosa, Almeida, Costa, and Cella (2007)"
"Coleoptera","Polyphaga","Melyridae","Collops sp.     ","2n=17M 8+XO","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Melyridae","Endeodes collaris     ","2n=19M 9+XO","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Melyridae","Hoppingiana hudsonica     ","2n=14M 6+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Nitidulidae","Nitidula bipunctata     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Nitidulidae","Nitidula rufipes     ","2n=20M 9+Xyp","S. Smith and Virkki (1978)"
"Coleoptera","Polyphaga","Oedemeridae","Oedemera podagrariae ","2n=22M 10+Xyp","Rozek, Lachowska, Petitpierre, and Holecova (2004)"
"Coleoptera","Polyphaga","Oedemeridae","Oedemera virescens ","2n=22M 10+Xyp","Rozek, Lachowska, Petitpierre, and Holecova (2004)"
"Coleoptera","Polyphaga","Passalidae","Aulacocyclus edentulus     ","2n=30M 14+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Chondrocephalus debilis     ","2n=38M 18+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Chondrocephalus gemmae     ","2n=28M 13+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Chondrocephalus granulum     ","2n=24M 11+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Chondrocephalus purulensis     ","2n=39M/2n=44F 17+XXXXXO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Coniger ridiculus     ","2n=36M 17+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Heliscus tropicus     ","2n=34M 16+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Odontotaenius disjunctus     ","2n=26M 12+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Odontotaenius striatopunctatus     ","2n=24M 11+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Odontotaenius striatopunctatus     ","2n=26M 12+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Odontotaenius zodiacus     ","2n=30M 14+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Ogyges politus     ","2n=26M 12+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Oileus bifidus     ","2n=18M 8+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Oileus rimator     ","2n=18M 8+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Oileus sargi     ","2n=18M 8+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Passalus aculeatus     ","2n=29M 14+XO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Passalus alius     ","2n=25M 12+XO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Passalus binomiatus     ","2n=25M 12+XO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Passalus coniferus     ","2n=25M 12+XO","Mesa and Martins (1986)"
"Coleoptera","Polyphaga","Passalidae","Passalus glaberrinus     ","2n=25M 12+XO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Passalus interruptus     ","2n=25M 12+XO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Passalus interstitialis     ","2n=25M 12+XO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Passalus mancus     ","2n=31M 15+XO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Passalus mirabilis     ","2n=25M 12+XO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Passalus morio     ","2n=31M 15+XO","Mesa and Martins (1986)"
"Coleoptera","Polyphaga","Passalidae","Passalus occipitalis     ","2n=25M 12+XO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Passalus perplexus     ","2n=25M 12+XO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Passalus plicatus     ","2n=25M 12+XO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Passalus punctatostriatus     ","2n=25M 12+XO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Passalus punctiger     ","2n=25M 12+XO","Mesa and Martins (1986)"
"Coleoptera","Polyphaga","Passalidae","Passalus quadricollis     ","2n=25M 12+XO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Passalus sp. 1    ","2n=29M 14+XO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Passalus suturalis     ","2n=25M 12+XO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Passalus unicornis","2n=25M/2n=26F 12+XO","A. Dutrillaux, Xie, and Dutrillaux (2007)"
"Coleoptera","Polyphaga","Passalidae","Paxillus leachi     ","2n=25M 12+XO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Petrejoides mazatecus     ","2n=38M 18+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Petrejoides nebulosum     ","2n=38M 18+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Petrejoides orizabae     ","2n=28M 13+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Popilius eclipticus     ","2n=34M 16+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Proculejus brevis     ","2n=28M 13+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Proculejus c. brevis 1   ","2n=32M 15+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Proculejus c. brevis 2   ","2n=20M 9+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Proculus beckeri     ","2n=38M 18+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Pseudacanthus aztecus     ","2n=34M 16+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Pseudacanthus mexicanus     ","2n=40M 19+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Pseudacanthus violetae     ","2n=38M 18+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Ptichopus angulatus     ","2n=25M 12+XO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Publius agassizi     ","2n=28M 13+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Spasalus puncticollis","","Boucher, Dutrillaux, and Dutrillaux (2015)"
"Coleoptera","Polyphaga","Passalidae","Spasalus robustus     ","2n=25M 12+XO","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Spurius bicornis     ","2n=30M 14+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Spurius bicornis     ","2n=32M 15+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Spurius halffteri     ","2n=38M 18+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Undulifer acapulcae     ","2n=44M 21+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Verres corticicola     ","2n=28M 13+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Verres hageni     ","2n=28M 13+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Veturius assimilis     ","2n=28M 13+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Veturius transversus     ","2n=28M 13+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Vindex agnoscendens     ","2n=28M 13+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Vindex c. sculptilis    ","2n=18M 8+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Passalidae","Vindex sp. nov.    ","2n=18M 8+XY","Serrano, Galian, and Reyes-Castillo (1998)"
"Coleoptera","Polyphaga","Phalacridae","Phalacrid sp.     ","2n=15M 7+XO","S. Smith and Virkki (1978)"
