Standardized_Genus,Standardized_Species,Full_Path_Key,Segregation_Type,Sex_Without_Recomb,Sex_Chromosome_Sys,Diploid_Number
Echinocnemus,marmoreus,Animalia|Insecta|Coleoptera|Curculionidae|Echinocnemus|marmoreus,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Echinocnemus,sp.,Animalia|Insecta|Coleoptera|Curculionidae|Echinocnemus|sp.,Asynaptic Sex Chromosomes,Heterogametic,XY,16
Echinocnemus,squameus,Animalia|Insecta|Coleoptera|Curculionidae|Echinocnemus|squameus,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Echymipera,kalubu,Animalia|Mammalia|Peramelemorphia|Peramelidae|Echymipera|kalubu,Asynaptic Sex Chromosomes,Heterogametic,XY,14
Ectatorhinus,adamsi,Animalia|Insecta|Coleoptera|Curculionidae|Ectatorhinus|adamsi,Asynaptic Sex Chromosomes,Heterogametic,XY,38
Ectemnorrhinus,angusticollis,Animalia|Insecta|Coleoptera|Curculionidae|Ectemnorrhinus|angusticollis,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Ectemnorrhinus,drygalski,Animalia|Insecta|Coleoptera|Curculionidae|Ectemnorrhinus|drygalski,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Ectemnorrhinus,viridis,Animalia|Insecta|Coleoptera|Curculionidae|Ectemnorrhinus|viridis,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Ectinohoplia,rufipes,Animalia|Insecta|Coleoptera|Scarabaeidae|Ectinohoplia|rufipes,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Ectomylois,ceratoniae,Animalia|Insecta|Lepidoptera|Pyralidae|Ectomylois|ceratoniae,Achiasmatic Meiosis,Heterogametic,NA,NA
Egadroma,marginatum,Animalia|Insecta|Coleoptera|Carabidae|Egadroma|marginatum,Achiasmatic Meiosis,Heterogametic,XY,40
Elaphidion,prob.,Animalia|Insecta|Coleoptera|Cerambycidae|Elaphidion|prob.,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Elaphidion,villosum,Animalia|Insecta|Coleoptera|Cerambycidae|Elaphidion|villosum,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Elenophorus,collaris,Animalia|Insecta|Coleoptera|Tenebrionidae|Elenophorus|collaris,Asynaptic Sex Chromosomes,Heterogametic,XY,26
Elgiva,cucularia,Animalia|Insecta|Diptera|Sciomyzidae|Elgiva|cucularia,Achiasmatic Meiosis,Heterogametic,XY,12
Elgiva,divisa,Animalia|Insecta|Diptera|Sciomyzidae|Elgiva|divisa,Achiasmatic Meiosis,Heterogametic,NA,12
Elgiva,rufa,Animalia|Insecta|Diptera|Sciomyzidae|Elgiva|rufa,Achiasmatic Meiosis,Heterogametic,XY,12
Ellobius,talpinus,Animalia|Mammalia|Rodentia|Cricetidae|Ellobius|talpinus,Asynaptic Sex Chromosomes,Heterogametic,XY,54
Ellobius,tancrei,Animalia|Mammalia|Rodentia|Cricetidae|Ellobius|tancrei,Asynaptic Sex Chromosomes,Heterogametic,XY,54
Emphanes,minimus,Animalia|Insecta|Coleoptera|Carabidae|Emphanes|minimus,Achiasmatic Meiosis,Heterogametic,XY,24
Emphanes,rivularis,Animalia|Insecta|Coleoptera|Carabidae|Emphanes|rivularis,Achiasmatic Meiosis,Heterogametic,XY,24
Emphanes,tenellum,Animalia|Insecta|Coleoptera|Carabidae|Emphanes|tenellum,Achiasmatic Meiosis,Heterogametic,XY,24
Enema,pan,Animalia|Insecta|Coleoptera|Scarabaeidae|Enema|pan,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Enochrus,fuscipennis,Animalia|Insecta|Coleoptera|Hydrophilidae|Enochrus|fuscipennis,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Enochrus,halophilus,Animalia|Insecta|Coleoptera|Hydrophilidae|Enochrus|halophilus,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Enochrus,quadripunctatus,Animalia|Insecta|Coleoptera|Hydrophilidae|Enochrus|quadripunctatus,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Enoclerus,moestus,Animalia|Insecta|Coleoptera|Cleridae|Enoclerus|moestus,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Enoclerus,nigripes,Animalia|Insecta|Coleoptera|Cleridae|Enoclerus|nigripes,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Enoclerus,sp.,Animalia|Insecta|Coleoptera|Cleridae|Enoclerus|sp.,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Entanoneura,phthisica,Animalia|Insecta|Neuroptera|Mantispidae|Entanoneura|phthisica,Asynaptic Sex Chromosomes,Heterogametic,NA,20
Entomoscelis,adonidis,Animalia|Insecta|Coleoptera|Chrysomelidae|Entomoscelis|adonidis,Asynaptic Sex Chromosomes,Heterogametic,XY,26
Entomoscelis,sacra,Animalia|Insecta|Coleoptera|Chrysomelidae|Entomoscelis|sacra,Asynaptic Sex Chromosomes,Heterogametic,XY,26
Eophileurus,platypterus,Animalia|Insecta|Coleoptera|Scarabaeidae|Eophileurus|platypterus,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Epacanthaclisis,moiwanus,Animalia|Insecta|Neuroptera|Myrmeleontidae|Epacanthaclisis|moiwanus,Asynaptic Sex Chromosomes,Heterogametic,XY,16
Ephestia,kuehniella,Animalia|Insecta|Lepidoptera|Pyralidae|Ephestia|kuehniella,Achiasmatic Meiosis,Heterogametic,NA,60
Epicauta,atomaria,Animalia|Insecta|Coleoptera|Meloidae|Epicauta|atomaria,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Epicauta,grammica,Animalia|Insecta|Coleoptera|Meloidae|Epicauta|grammica,Asynaptic Sex Chromosomes,Heterogametic,XY,24
Epicauta,isthmica,Animalia|Insecta|Coleoptera|Meloidae|Epicauta|isthmica,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Epicauta,murina,Animalia|Insecta|Coleoptera|Meloidae|Epicauta|murina,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Epicauta,n.,Animalia|Insecta|Coleoptera|Meloidae|Epicauta|n.,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Epicauta,pluvialis,Animalia|Insecta|Coleoptera|Meloidae|Epicauta|pluvialis,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Epicauta,rosilloi,Animalia|Insecta|Coleoptera|Meloidae|Epicauta|rosilloi,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Epicauta,rufipedes,Animalia|Insecta|Coleoptera|Meloidae|Epicauta|rufipedes,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Epicometis,hirta,Animalia|Insecta|Coleoptera|Scarabaeidae|Epicometis|hirta,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Epicometis,squalida,Animalia|Insecta|Coleoptera|Scarabaeidae|Epicometis|squalida,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Epiglenea,comes,Animalia|Insecta|Coleoptera|Cerambycidae|Epiglenea|comes,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Epilachna,admirabilis,Animalia|Insecta|Coleoptera|Coccinellidae|Epilachna|admirabilis,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Epilachna,cacica,Animalia|Insecta|Coleoptera|Coccinellidae|Epilachna|cacica,Asynaptic Sex Chromosomes,Heterogametic,XY,10
Epilachna,dumerili,Animalia|Insecta|Coleoptera|Coccinellidae|Epilachna|dumerili,Asynaptic Sex Chromosomes,Heterogametic,XY,16
Epilachna,obscurella,Animalia|Insecta|Coleoptera|Coccinellidae|Epilachna|obscurella,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Epilachna,paenulata,Animalia|Insecta|Coleoptera|Coccinellidae|Epilachna|paenulata,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Epilachna,sp.,Animalia|Insecta|Coleoptera|Coccinellidae|Epilachna|sp.,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Epilachna,varivestis,Animalia|Insecta|Coleoptera|Coccinellidae|Epilachna|varivestis,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Episomus,turritus,Animalia|Insecta|Coleoptera|Curculionidae|Episomus|turritus,Asynaptic Sex Chromosomes,Heterogametic,XY,32
Epistrophe,eligans,Animalia|Insecta|Diptera|Syrphidae|Epistrophe|eligans,Achiasmatic Meiosis,Heterogametic,XY,10
Epistrophe,emarginata,Animalia|Insecta|Diptera|Syrphidae|Epistrophe|emarginata,Achiasmatic Meiosis,Heterogametic,NA,10
Epistrophe,grossulariae,Animalia|Insecta|Diptera|Syrphidae|Epistrophe|grossulariae,Achiasmatic Meiosis,Heterogametic,XY,10
Epistrophe,melanostomoides,Animalia|Insecta|Diptera|Syrphidae|Epistrophe|melanostomoides,Achiasmatic Meiosis,Heterogametic,NA,10
Epistrophe,metcalfi,Animalia|Insecta|Diptera|Syrphidae|Epistrophe|metcalfi,Achiasmatic Meiosis,Heterogametic,XY,10
Epistrophe,nitidicollis,Animalia|Insecta|Diptera|Syrphidae|Epistrophe|nitidicollis,Achiasmatic Meiosis,Heterogametic,XY,10
Episyrphus,arcifer,Animalia|Insecta|Diptera|Syrphidae|Episyrphus|arcifer,Achiasmatic Meiosis,Heterogametic,XY,10
Episyrphus,balteatus,Animalia|Insecta|Diptera|Syrphidae|Episyrphus|balteatus,Achiasmatic Meiosis,Heterogametic,XY,10
Episyrphus,circularis,Animalia|Insecta|Diptera|Syrphidae|Episyrphus|circularis,Achiasmatic Meiosis,Heterogametic,XY,10
Episyrphus,nectarinus,Animalia|Insecta|Diptera|Syrphidae|Episyrphus|nectarinus,Achiasmatic Meiosis,Heterogametic,XY,10
Episyrphus,sp.BA,Animalia|Insecta|Diptera|Syrphidae|Episyrphus|sp.BA,Achiasmatic Meiosis,Heterogametic,XY,10
Episyrphus,sp.CA,Animalia|Insecta|Diptera|Syrphidae|Episyrphus|sp.CA,Achiasmatic Meiosis,Heterogametic,XY,10
Episyrphus,sp.DP,Animalia|Insecta|Diptera|Syrphidae|Episyrphus|sp.DP,Achiasmatic Meiosis,Heterogametic,XY,10
Episyrphus,sp.ET,Animalia|Insecta|Diptera|Syrphidae|Episyrphus|sp.ET,Achiasmatic Meiosis,Heterogametic,XY,10
Episyrphus,sp.FJ,Animalia|Insecta|Diptera|Syrphidae|Episyrphus|sp.FJ,Achiasmatic Meiosis,Heterogametic,XY,10
Episyrphus,trisectus,Animalia|Insecta|Diptera|Syrphidae|Episyrphus|trisectus,Achiasmatic Meiosis,Heterogametic,NA,10
Epitrix,cucumeris,Animalia|Insecta|Coleoptera|Chrysomelidae|Epitrix|cucumeris,Asynaptic Sex Chromosomes,Heterogametic,XY,26
Epitrix,fasciata,Animalia|Insecta|Coleoptera|Chrysomelidae|Epitrix|fasciata,Asynaptic Sex Chromosomes,Heterogametic,XY,26
Epochra,canadensis,Animalia|Insecta|Diptera|Tephritidae|Epochra|canadensis,Achiasmatic Meiosis,Heterogametic,XY,10
Erax,rufibarbis,Animalia|Insecta|Diptera|Asilidae|Erax|rufibarbis,Achiasmatic Meiosis,Heterogametic,XY,10
Erganoides,sp.,Animalia|Insecta|Coleoptera|Chrysomelidae|Erganoides|sp.,Asynaptic Sex Chromosomes,Heterogametic,XY,26
Eriocheir,japonicus,Animalia|Malacostraca|Decapoda|Varunidae|Eriocheir|japonicus,Asynaptic Sex Chromosomes,Heterogametic,XY,148
Eriocrania,semipurpurella,Animalia|Insecta|Lepidoptera|Eriocraniidae|Eriocrania|semipurpurella,Achiasmatic Meiosis,Heterogametic,NA,NA
Eriopis,connexa,Animalia|Insecta|Coleoptera|Coccinellidae|Eriopis|connexa,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Eristalinus,abusiva,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|abusiva,Achiasmatic Meiosis,Heterogametic,XY,10
Eristalinus,aeneus,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|aeneus,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,anthophorina,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|anthophorina,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,arbustorum,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|arbustorum,Achiasmatic Meiosis,Heterogametic,XY,10
Eristalinus,arvorum,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|arvorum,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,barda,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|barda,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,bastardii,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|bastardii,Achiasmatic Meiosis,Heterogametic,NA,12
Eristalinus,bellardii,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|bellardii,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,cerealis,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|cerealis,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,cressoni,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|cressoni,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,dimidiata,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|dimidiata,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,gymnops,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|gymnops,Achiasmatic Meiosis,Heterogametic,XY,10
Eristalinus,hirta,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|hirta,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,horticola,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|horticola,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,intricaria,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|intricaria,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,intricarius,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|intricarius,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,jugorum,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|jugorum,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,laetus,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|laetus,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,lineifacies,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|lineifacies,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,lugens,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|lugens,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,madagascariensis,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|madagascariensis,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,nemorum,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|nemorum,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,obscura,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|obscura,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,paria,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|paria,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,pertinax,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|pertinax,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,pexalis,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|pexalis,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,pratorum,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|pratorum,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,punctulatus,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|punctulatus,Achiasmatic Meiosis,Heterogametic,NA,12
Eristalinus,quinquelineatus,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|quinquelineatus,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,rupium,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|rupium,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,saxorum,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|saxorum,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,sepulchralis,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|sepulchralis,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,sp.3,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|sp.3,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,sp.4,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|sp.4,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,sp.5,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|sp.5,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,supulcralis,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|supulcralis,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,taeniops,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|taeniops,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,tarsalis,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|tarsalis,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,tenax,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|tenax,Achiasmatic Meiosis,Heterogametic,XY,12
Eristalinus,transversa,Animalia|Insecta|Diptera|Syrphidae|Eristalinus|transversa,Achiasmatic Meiosis,Heterogametic,XY,14
Ernobius,mollis,Animalia|Insecta|Coleoptera|Anobiidae|Ernobius|mollis,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Erodius,emondi,Animalia|Insecta|Coleoptera|Tenebrionidae|Erodius|emondi,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Erodius,exilipes,Animalia|Insecta|Coleoptera|Tenebrionidae|Erodius|exilipes,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Erodius,lefranci,Animalia|Insecta|Coleoptera|Tenebrionidae|Erodius|lefranci,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Erodius,nitidicollis,Animalia|Insecta|Coleoptera|Tenebrionidae|Erodius|nitidicollis,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Erodius,orientalis,Animalia|Insecta|Coleoptera|Tenebrionidae|Erodius|orientalis,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Esamus,albomarginatus,Animalia|Insecta|Coleoptera|Curculionidae|Esamus|albomarginatus,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Esamus,circumdatus,Animalia|Insecta|Coleoptera|Curculionidae|Esamus|circumdatus,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Esamus,plurisetosus,Animalia|Insecta|Coleoptera|Curculionidae|Esamus|plurisetosus,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Esamus,sciurus,Animalia|Insecta|Coleoptera|Curculionidae|Esamus|sciurus,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Espanoliella,luquei,Animalia|Insecta|Coleoptera|Leiodidae|Espanoliella|luquei,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Estignema,chinensis,Animalia|Insecta|Coleoptera|Chrysomelidae|Estignema|chinensis,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Euagrus,lynceus,Animalia|Arachnida|Araneae|Euagridae|Euagrus|lynceus,Achiasmatic Meiosis,Heterogametic,NA,60
Euaresta,melanogaster,Animalia|Insecta|Diptera|Tephritidae|Euaresta|melanogaster,Achiasmatic Meiosis,Heterogametic,NA,12
Euboettcheria,sp,Animalia|Insecta|Diptera|Sarcophagidae|Euboettcheria|sp,Achiasmatic Meiosis,Heterogametic,XY,12
Eucalliphora,lilaea,Animalia|Insecta|Diptera|Calliphoridae|Eucalliphora|lilaea,Achiasmatic Meiosis,Heterogametic,XY,12
Eucranium,arachnoides,Animalia|Insecta|Coleoptera|Scarabaeidae|Eucranium|arachnoides,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Eucyclops,serrulatus,Animalia|Maxillopoda|Cyclopoida|Cyclopidae|Eucyclops|serrulatus,Asynaptic Sex Chromosomes,Heterogametic,NA,14
Eucyclops,speratus,Animalia|Maxillopoda|Cyclopoida|Cyclopidae|Eucyclops|speratus,Achiasmatic Meiosis,Heterogametic,NA,14
Eudiagogus,episcopalis,Animalia|Insecta|Coleoptera|Curculionidae|Eudiagogus|episcopalis,Asynaptic Sex Chromosomes,Heterogametic,XY,34
Eudicella,aethiopica,Animalia|Insecta|Coleoptera|Scarabaeidae|Eudicella|aethiopica,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Eudicella,gralli,Animalia|Insecta|Coleoptera|Scarabaeidae|Eudicella|gralli,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Eudicella,smithi,Animalia|Insecta|Coleoptera|Scarabaeidae|Eudicella|smithi,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Euetheola,humilis,Animalia|Insecta|Coleoptera|Scarabaeidae|Euetheola|humilis,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Eugnathus,distincyus,Animalia|Insecta|Coleoptera|Curculionidae|Eugnathus|distincyus,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Eulabris,sp.,Animalia|Insecta|Coleoptera|Tenebrionidae|Eulabris|sp.,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Eumea,westermanni,Animalia|Insecta|Diptera|Tachinidae|Eumea|westermanni,Achiasmatic Meiosis,Heterogametic,NA,12
Eumerus,amoenus,Animalia|Insecta|Diptera|Syrphidae|Eumerus|amoenus,Achiasmatic Meiosis,Heterogametic,XY,12
Eumerus,argyropus,Animalia|Insecta|Diptera|Syrphidae|Eumerus|argyropus,Achiasmatic Meiosis,Heterogametic,XY,12
Eumerus,aurifrons,Animalia|Insecta|Diptera|Syrphidae|Eumerus|aurifrons,Achiasmatic Meiosis,Heterogametic,XY,12
Eumerus,figurans,Animalia|Insecta|Diptera|Syrphidae|Eumerus|figurans,Achiasmatic Meiosis,Heterogametic,XY,12
Eumerus,n.sp.,Animalia|Insecta|Diptera|Syrphidae|Eumerus|n.sp.,Achiasmatic Meiosis,Heterogametic,NA,12
Eumerus,nigrostriatus,Animalia|Insecta|Diptera|Syrphidae|Eumerus|nigrostriatus,Achiasmatic Meiosis,Heterogametic,NA,12
Eumerus,obliquus,Animalia|Insecta|Diptera|Syrphidae|Eumerus|obliquus,Achiasmatic Meiosis,Heterogametic,XY,12
Eumerus,okinawaensis,Animalia|Insecta|Diptera|Syrphidae|Eumerus|okinawaensis,Achiasmatic Meiosis,Heterogametic,XY,12
Eumerus,olivaceus,Animalia|Insecta|Diptera|Syrphidae|Eumerus|olivaceus,Achiasmatic Meiosis,Heterogametic,XY,12
Eumerus,pusillus,Animalia|Insecta|Diptera|Syrphidae|Eumerus|pusillus,Achiasmatic Meiosis,Heterogametic,XY,12
Eumerus,sp.,Animalia|Insecta|Diptera|Syrphidae|Eumerus|sp.,Achiasmatic Meiosis,Heterogametic,XY,12
Eumerus,sp.19,Animalia|Insecta|Diptera|Syrphidae|Eumerus|sp.19,Achiasmatic Meiosis,Heterogametic,XY,12
Eumerus,strigatus,Animalia|Insecta|Diptera|Syrphidae|Eumerus|strigatus,Achiasmatic Meiosis,Heterogametic,XY,12
Eumerus,tuberculatus,Animalia|Insecta|Diptera|Syrphidae|Eumerus|tuberculatus,Achiasmatic Meiosis,Heterogametic,XY,12
Eumerus,uncipes,Animalia|Insecta|Diptera|Syrphidae|Eumerus|uncipes,Achiasmatic Meiosis,Heterogametic,NA,12
Eumolpus,sp.,Animalia|Insecta|Coleoptera|Chrysomelidae|Eumolpus|sp.,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Eumolpus,surinamensis,Animalia|Insecta|Coleoptera|Chrysomelidae|Eumolpus|surinamensis,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Euops,punctatostriata,Animalia|Insecta|Coleoptera|Curculionidae|Euops|punctatostriata,Asynaptic Sex Chromosomes,Heterogametic,XY,26
Eupagoderes,sp.,Animalia|Insecta|Coleoptera|Curculionidae|Eupagoderes|sp.,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Euparius,marmoreus,Animalia|Insecta|Coleoptera|Anthribidae|Euparius|marmoreus,Asynaptic Sex Chromosomes,Heterogametic,XY,22
Euparius,oculatus,Animalia|Insecta|Coleoptera|Anthribidae|Euparius|oculatus,Asynaptic Sex Chromosomes,Heterogametic,NA,22
Eupeodes,volucris,Animalia|Insecta|Diptera|Syrphidae|Eupeodes|volucris,Achiasmatic Meiosis,Heterogametic,XY,8
Euphoria,inda,Animalia|Insecta|Coleoptera|Scarabaeidae|Euphoria|inda,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Euphoria,lurida,Animalia|Insecta|Coleoptera|Scarabaeidae|Euphoria|lurida,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Euphumosia,setigera,Animalia|Insecta|Diptera|Calliphoridae|Euphumosia|setigera,Achiasmatic Meiosis,Heterogametic,XY,12
Eurhyncomyia,anterotes,Animalia|Insecta|Diptera|Calliphoridae|Eurhyncomyia|anterotes,Achiasmatic Meiosis,Heterogametic,XY,12
Euroleon,nostras,Animalia|Insecta|Neuroptera|Myrmeleontidae|Euroleon|nostras,Asynaptic Sex Chromosomes,Heterogametic,XY,14
Eurypedus,thoni,Animalia|Insecta|Coleoptera|Chrysomelidae|Eurypedus|thoni,Asynaptic Sex Chromosomes,Heterogametic,XY,20
Eurypepla,jamaicensis,Animalia|Insecta|Coleoptera|Chrysomelidae|Eurypepla|jamaicensis,Asynaptic Sex Chromosomes,Heterogametic,XY,18
Euscorpiops,artemisae sp. nov.,Animalia|Arachnida|Scorpiones|Euscorpiidae|Euscorpiops|artemisae sp. nov.,Achiasmatic Meiosis,Heterogametic,NA,104
Euscorpiops,orioni sp. nov.,Animalia|Arachnida|Scorpiones|Euscorpiidae|Euscorpiops|orioni sp. nov.,Achiasmatic Meiosis,Heterogametic,NA,104
Euscorpius,aladaglarensis,Animalia|Arachnida|Scorpiones|Euscorpiidae|Euscorpius|aladaglarensis,Achiasmatic Meiosis,Heterogametic,NA,88
Euscorpius,bonacinai sp. n.,Animalia|Arachnida|Scorpiones|Buthidae|Euscorpius|bonacinai sp. n.,Achiasmatic Meiosis,Heterogametic,NA,NA
Euscorpius,carpathicus,Animalia|Arachnida|Scorpiones|Euscorpiidae|Euscorpius|carpathicus,Achiasmatic Meiosis,Heterogametic,NA,90
Euscorpius,concinnus,Animalia|Arachnida|Scorpiones|Euscorpiidae|Euscorpius|concinnus,Achiasmatic Meiosis,Heterogametic,NA,88
Euscorpius,hadzii,Animalia|Arachnida|Scorpiones|Euscorpiidae|Euscorpius|hadzii,Achiasmatic Meiosis,Heterogametic,NA,68
Euscorpius,italicus,Animalia|Arachnida|Scorpiones|Euscorpiidae|Euscorpius|italicus,Achiasmatic Meiosis,Heterogametic,NA,36
Euscorpius,janstai sp. n.,Animalia|Arachnida|Scorpiones|Buthidae|Euscorpius|janstai sp. n.,Achiasmatic Meiosis,Heterogametic,NA,112
Euscorpius,kabateki sp. n.,Animalia|Arachnida|Scorpiones|Buthidae|Euscorpius|kabateki sp. n.,Achiasmatic Meiosis,Heterogametic,NA,NA
Euscorpius,naupliensis,Animalia|Arachnida|Scorpiones|Euscorpiidae|Euscorpius|naupliensis,Achiasmatic Meiosis,Heterogametic,NA,60
Euscorpius,sadileki sp. n.,Animalia|Arachnida|Scorpiones|Buthidae|Euscorpius|sadileki sp. n.,Achiasmatic Meiosis,Heterogametic,NA,90
Euscorpius,scheraboni sp. n.,Animalia|Arachnida|Scorpiones|Buthidae|Euscorpius|scheraboni sp. n.,Achiasmatic Meiosis,Heterogametic,NA,NA
Euscorpius,sicanus,Animalia|Arachnida|Scorpiones|Euscorpiidae|Euscorpius|sicanus,Achiasmatic Meiosis,Heterogametic,NA,66
