label,Kingdom,Class,Order,Family,Genus,Species,type_meiosis,Meiosis Type
Animalia|Insecta|Neuroptera|Myrmeleontidae|Clathroneuria|schwarzi,Animalia,Insecta,Neuroptera,Myrmeleontidae,Clathroneuria,schwarzi,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Creoleon|lugdunensis,Animalia,Insecta,Neuroptera,Myrmeleontidae,Creoleon,lugdunensis,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Dendroleon|jezoensis,Animalia,Insecta,Neuroptera,Myrmeleontidae,Dendroleon,jezoensis,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Distoleon|tetragrammicus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Distoleon,tetragrammicus,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Distoleon|tetragrammicus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Distoleon,tetragrammicus,Distance pairing,Distance Pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Epacanthaclisis|moiwanus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Epacanthaclisis,moiwanus,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Euroleon|nostras,Animalia,Insecta,Neuroptera,Myrmeleontidae,Euroleon,nostras,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Indopalpares|pardus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Indopalpares,pardus,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Macronemurus|appendiculatus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Macronemurus,appendiculatus,Distance pairing,Asynaptic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Macronemurus|appendiculatus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Macronemurus,appendiculatus,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Macronemurus|bilineatus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Macronemurus,bilineatus,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Macronemurus|bilineatus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Macronemurus,bilineatus,Distance pairing,Distance Pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Macronemurus|sp.,Animalia,Insecta,Neuroptera,Myrmeleontidae,Macronemurus,sp.,Distance pairing,Achiasmatic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Macronemurus|sp.,Animalia,Insecta,Neuroptera,Myrmeleontidae,Macronemurus,sp.,Distance pairing,Asynaptic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Macronemurus|sp.,Animalia,Insecta,Neuroptera,Myrmeleontidae,Macronemurus,sp.,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmecaelurus|sp.,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmecaelurus,sp.,Distance pairing,Achiasmatic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmecaelurus|sp.,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmecaelurus,sp.,Distance pairing,Asynaptic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmecaelurus|sp.,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmecaelurus,sp.,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmecaelurus|trigrammus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmecaelurus,trigrammus,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmeleon|alcestris,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmeleon,alcestris,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmeleon|californicus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmeleon,californicus,Distance pairing,Achiasmatic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmeleon|californicus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmeleon,californicus,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmeleon|californicus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmeleon,californicus,Distance pairing,Asynaptic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmeleon|exitialis,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmeleon,exitialis,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmeleon|formicarius,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmeleon,formicarius,Distance pairing,Asynaptic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmeleon|formicarius,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmeleon,formicarius,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmeleon|hyalinus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmeleon,hyalinus,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmeleon|immaculatus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmeleon,immaculatus,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmeleon|mexicanus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmeleon,mexicanus,Distance pairing,Asynaptic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmeleon|mexicanus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmeleon,mexicanus,Distance pairing,Achiasmatic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmeleon|mexicanus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmeleon,mexicanus,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmeleon|obscurus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmeleon,obscurus,Distance pairing,Achiasmatic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmeleon|obscurus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmeleon,obscurus,Distance pairing,Asynaptic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Myrmeleon|obscurus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Myrmeleon,obscurus,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Neuroleon|sp.,Animalia,Insecta,Neuroptera,Myrmeleontidae,Neuroleon,sp.,Distance pairing,Achiasmatic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Neuroleon|sp.,Animalia,Insecta,Neuroptera,Myrmeleontidae,Neuroleon,sp.,Distance pairing,Asynaptic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Neuroleon|sp.,Animalia,Insecta,Neuroptera,Myrmeleontidae,Neuroleon,sp.,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Palpares|libelluloides,Animalia,Insecta,Neuroptera,Myrmeleontidae,Palpares,libelluloides,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Palpares|sobrinus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Palpares,sobrinus,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Palparidius|concinnus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Palparidius,concinnus,Distance pairing,Achiasmatic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Palparidius|concinnus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Palparidius,concinnus,Distance pairing,Asynaptic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Palparidius|concinnus,Animalia,Insecta,Neuroptera,Myrmeleontidae,Palparidius,concinnus,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Scotoleon|dissimilis,Animalia,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,dissimilis,Distance pairing,Achiasmatic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Scotoleon|dissimilis,Animalia,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,dissimilis,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Scotoleon|niger,Animalia,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,niger,Distance pairing,Asynaptic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Scotoleon|niger,Animalia,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,niger,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Scotoleon|nigrilabris,Animalia,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,nigrilabris,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Synclisis|japonica,Animalia,Insecta,Neuroptera,Myrmeleontidae,Synclisis,japonica,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmeleontidae|Vella|fallax,Animalia,Insecta,Neuroptera,Myrmeleontidae,Vella,fallax,Distance pairing,Asynaptic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Vella|fallax,Animalia,Insecta,Neuroptera,Myrmeleontidae,Vella,fallax,Distance pairing,Achiasmatic
Animalia|Insecta|Neuroptera|Myrmeleontidae|Vella|fallax,Animalia,Insecta,Neuroptera,Myrmeleontidae,Vella,fallax,Distance pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmelontidae|Bubopsis|hamatus,Animalia,Insecta,Neuroptera,Myrmelontidae,Bubopsis,hamatus,Distance Pairing,Achiasmatic
Animalia|Insecta|Neuroptera|Myrmelontidae|Bubopsis|hamatus,Animalia,Insecta,Neuroptera,Myrmelontidae,Bubopsis,hamatus,Distance Pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmelontidae|Bubopsis|hamatus,Animalia,Insecta,Neuroptera,Myrmelontidae,Bubopsis,hamatus,Distance Pairing,Distance Pairing
Animalia|Insecta|Neuroptera|Myrmelontidae|Distoleon|tetragrammicus,Animalia,Insecta,Neuroptera,Myrmelontidae,Distoleon,tetragrammicus,Distance Pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmelontidae|Distoleon|tetragrammicus,Animalia,Insecta,Neuroptera,Myrmelontidae,Distoleon,tetragrammicus,Distance Pairing,Distance Pairing
Animalia|Insecta|Neuroptera|Myrmelontidae|Macronemurus|bilineatus,Animalia,Insecta,Neuroptera,Myrmelontidae,Macronemurus,bilineatus,Distance Pairing,Distance pairing
Animalia|Insecta|Neuroptera|Myrmelontidae|Macronemurus|bilineatus,Animalia,Insecta,Neuroptera,Myrmelontidae,Macronemurus,bilineatus,Distance Pairing,Distance Pairing
Animalia|Insecta|Neuroptera|Myrmelontidae|Myrmecaelurus|trigammus,Animalia,Insecta,Neuroptera,Myrmelontidae,Myrmecaelurus,trigammus,Distance Pairing,Distance Pairing
Animalia|Insecta|Neuroptera|Osmylidae|Plethosmylus (updated genus: Osmylus)|decoratus,Animalia,Insecta,Neuroptera,Osmylidae,Plethosmylus (updated genus: Osmylus),decoratus,Distance Pairing,Distance Pairing
Animalia|Malacostraca|Amphipoda|Anisogammaridae|Anisogammarus|annandalei,Animalia,Malacostraca,Amphipoda,Anisogammaridae,Anisogammarus,annandalei,NA,NA
Animalia|Malacostraca|Decapoda|Grapsidae|Pachygrapsus|crassipes,Animalia,Malacostraca,Decapoda,Grapsidae,Pachygrapsus,crassipes,Distance pairing,Distance pairing
Animalia|Malacostraca|Decapoda|Munididae|Cervimunida|princeps,Animalia,Malacostraca,Decapoda,Munididae,Cervimunida,princeps,Distance pairing,Achiasmatic
Animalia|Malacostraca|Decapoda|Munididae|Cervimunida|princeps,Animalia,Malacostraca,Decapoda,Munididae,Cervimunida,princeps,Distance pairing,Asynaptic
Animalia|Malacostraca|Decapoda|Munididae|Cervimunida|princeps,Animalia,Malacostraca,Decapoda,Munididae,Cervimunida,princeps,Distance pairing,Distance pairing
Animalia|Malacostraca|Decapoda|Plagusiidae|Plagusia|dentipes,Animalia,Malacostraca,Decapoda,Plagusiidae,Plagusia,dentipes,Distance pairing,Asynaptic
Animalia|Malacostraca|Decapoda|Plagusiidae|Plagusia|dentipes,Animalia,Malacostraca,Decapoda,Plagusiidae,Plagusia,dentipes,Distance pairing,Distance pairing
Animalia|Malacostraca|Decapoda|Varunidae|Eriocheir|japonicus,Animalia,Malacostraca,Decapoda,Varunidae,Eriocheir,japonicus,Distance pairing,Distance pairing
Animalia|Malacostraca|Decapoda|Varunidae|Eriocheir|japonicus,Animalia,Malacostraca,Decapoda,Varunidae,Eriocheir,japonicus,Distance pairing,Achiasmatic
Animalia|Malacostraca|Decapoda|Varunidae|Eriocheir|japonicus,Animalia,Malacostraca,Decapoda,Varunidae,Eriocheir,japonicus,Distance pairing,Asynaptic
Animalia|Malacostraca|Decapoda|Varunidae|Gaetice|depressus,Animalia,Malacostraca,Decapoda,Varunidae,Gaetice,depressus,Distance pairing,Asynaptic
Animalia|Malacostraca|Decapoda|Varunidae|Gaetice|depressus,Animalia,Malacostraca,Decapoda,Varunidae,Gaetice,depressus,Distance pairing,Achiasmatic
Animalia|Malacostraca|Decapoda|Varunidae|Gaetice|depressus,Animalia,Malacostraca,Decapoda,Varunidae,Gaetice,depressus,Distance pairing,Distance pairing
Animalia|Malacostraca|Decapoda|Varunidae|Hemigrapsus|penicillatus,Animalia,Malacostraca,Decapoda,Varunidae,Hemigrapsus,penicillatus,Distance pairing,Distance pairing
Animalia|Malacostraca|Decapoda|Varunidae|Hemigrapsus|sanguineus,Animalia,Malacostraca,Decapoda,Varunidae,Hemigrapsus,sanguineus,Distance pairing,Distance pairing
Animalia|Maxillopoda|Cyclopoida|Cyclopidae|Cyclops|furcifer,Animalia,Maxillopoda,Cyclopoida,Cyclopidae,Cyclops,furcifer,Distance pairing,Distance pairing
Animalia|Maxillopoda|Cyclopoida|Cyclopidae|Cyclops|strenuus divulsus,Animalia,Maxillopoda,Cyclopoida,Cyclopidae,Cyclops,strenuus divulsus,Distance pairing,Distance pairing
Animalia|Maxillopoda|Cyclopoida|Cyclopidae|Cyclops|strenuus strenuus,Animalia,Maxillopoda,Cyclopoida,Cyclopidae,Cyclops,strenuus strenuus,Distance pairing,Distance pairing
Kingdom|Class|Order|Family|Genus|Species,Kingdom,Class,Order,Family,Genus,Species,Meiosis Type,Meiosis Type
