Database,Phyla,Class,Order,Family,Species,Original Name,Meiosis Type,Ploidy,Female Diploid #,Male Diploid #,Achiasmy Sex,Sex Chromosome System,Notes,Sex Chrom Notes,Citation
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Nyctimystes semipalmatus,Nyctimystes semipalmata,chiasmatic,NA,NA,26,NA,NA,NA,NA,Duellman. W. E. 1967. Additional studies of chromosomes of anuran amphibians. Syst. Zool. 16: 38-43.
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea alboguttata,Litoria alboguttata,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Morescalchi, A. and G. J. Ingram. 1974. New chromosome numbers in Australian Leptodactylidae (Amphibia, Salientia). Experientia 30: 1134-1135."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea aurea,Litoria aurea,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea australis,Cyclorana australis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Morescalchi, A. 1979. New developments in vertebrate cytotaxonomy. I. Cytotaxonomy of the amphibians. Genetica 50: 179-193."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea barringtonensis,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Schmid, M., Bogart, J.P. and Hedges, S.B., 2018. The Arboranan Frogs. Cytogenetic and Genome Research, 155(1-4)."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea becki,Litoria becki,chiasmatic,NA,NA,26,NA,NA,NA,NA,Duellman. W. E. 1967. Additional studies of chromosomes of anuran amphibians. Syst. Zool. 16: 38-43.
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea booroolongensis,Litoria booroolongensis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Donnellan, S.C. and Mahony, M.J., 2004. Allozyme, chromosomal and morphological variability in the Litoria lesueuri species group (Anura: Hylidae), including a description of a new species. Australian Journal of Zoology, 52(1), pp.1-28."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea brevipes,Cyclorana brevipes,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Morescalchi, A. 1979. New developments in vertebrate cytotaxonomy. I. Cytotaxonomy of the amphibians. Genetica 50: 179-193."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea caerulea,Litoria caerulea,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Stephenson, E. M. and N. G. Stephenson. 1970. Karyotypes of two Australian hylids. Chromosoma 30: 38-50."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea chloris,Litoria chloris,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Morescalchi, A. and G. J. Ingram. 1974. New chromosome numbers in Australian Leptodactylidae (Amphibia, Salientia). Experientia 30: 1134-1135."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea citropa,Litoria citropa,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea cryptotis,Cyclorana cryptotis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King M., M. J. Tyler, M. Davies and D. King. 1979. Karyotypic studies on Cyclorana and associated genera of Australian frogs. Aust. J. Zool. 27: 699-708."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea dahlii,Litoria dahlii,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Tyler, M. J., M. Davies and M. King. 1978. The Australian frog Chiroleptes dahlii Boulenger: Its systematics position, morphology, chromosomes and distribution. Trans. R. Soc. S. Aust. 102: 17-23."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea dayi,Nyctimystes hosmeri,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea eucnemis,Litoria eucnemis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea genimaculata,Litoria genimaculata,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Kakampuy, W., Supaprom, T., Steinlein, C. and Schmid, M., 2013. Chromosome banding of two Litoria species (Anura, Hylidae).Warasan Songkhla Nakharin (Chabap Witthayasat Lae Technology)."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea gracilenta,Litoria gracilenta,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Menzies, J. I. and J. Tippett. 1976. Chromosome numbers of Papuan hylid frogs and the karyotype of Litoria infrafrenata (Amphibia, Anura, Hylidae). J. Herpetol. 10: 167-173."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea impura,Litoria impura,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Menzies, J. I. and J. Tippett. 1976. Chromosome numbers of Papuan hylid frogs and the karyotype of Litoria infrafrenata (Amphibia, Anura, Hylidae). J. Herpetol. 10: 167-173."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea jungguy,Litoria jungguy,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Donnellan, S.C. and Mahony, M.J., 2004. Allozyme, chromosomal and morphological variability in the Litoria lesueuri species group (Anura: Hylidae), including a description of a new species. Australian Journal of Zoology, 52(1), pp.1-28."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea lesueurii,Litoria lesueurii,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Donnellan, S.C. and Mahony, M.J., 2004. Allozyme, chromosomal and morphological variability in the Litoria lesueuri species group (Anura: Hylidae), including a description of a new species. Australian Journal of Zoology, 52(1), pp.1-28."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea longipes,Cyclorana longipes,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King M., M. J. Tyler, M. Davies and D. King. 1979. Karyotypic studies on Cyclorana and associated genera of Australian frogs. Aust. J. Zool. 27: 699-708."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea maini,Cyclorana maini,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King M., M. J. Tyler, M. Davies and D. King. 1979. Karyotypic studies on Cyclorana and associated genera of Australian frogs. Aust. J. Zool. 27: 699-708."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea moorei,Litoria moorei,chiasmatic,NA,NA,26,NA,NA,NA,NA,King M. 1980. C-banding studies on Australian hylid frogs: Secondary contriction structure and the concept of euchromatin transformation. Chromosoma 80: 191-217.
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea nannotis,Litoria nannotis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea novaehollandiae,Cyclorana novaehollandiae,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea nyakalensis,Litoria nyakalensis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Kakampuy, W., Supaprom, T., Steinlein, C. and Schmid, M., 2013. Chromosome banding of two Litoria species (Anura, Hylidae).Warasan Songkhla Nakharin (Chabap Witthayasat Lae Technology)."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea pearsoniana,Litoria pearsoniana,chiasmatic,NA,NA,26,NA,NA,NA,NA,King M. 1980. C-banding studies on Australian hylid frogs: Secondary contriction structure and the concept of euchromatin transformation. Chromosoma 80: 191-217.
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea phyllochroa,Litoria phyllochroa,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Stephenson, E. M. and N. G. Stephenson. 1970. Karyotypes of two Australian hylids. Chromosoma 30: 38-50."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea platycephala,Cyclorana platycephala,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King M., M. J. Tyler, M. Davies and D. King. 1979. Karyotypic studies on Cyclorana and associated genera of Australian frogs. Aust. J. Zool. 27: 699-708."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea raniformis,Litoria raniformis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Tyler, M. J., M. Davies and M. King. 1978. The Australian frog Chiroleptes dahlii Boulenger: Its systematics position, morphology, chromosomes and distribution. Trans. R. Soc. S. Aust. 102: 17-23."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea rheocola,Litoria rheocolus,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea serrata,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Schmid, M., Bogart, J.P. and Hedges, S.B., 2018. The Arboranan Frogs. Cytogenetic and Genome Research, 155(1-4)."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea subglandulosa,Litoria glandulosa,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea vagitus,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Schmid, M., Bogart, J.P. and Hedges, S.B., 2018. The Arboranan Frogs. Cytogenetic and Genome Research, 155(1-4)."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea verrucosa,Cyclorana verrucosa,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King M., M. J. Tyler, M. Davies and D. King. 1979. Karyotypic studies on Cyclorana and associated genera of Australian frogs. Aust. J. Zool. 27: 699-708."
Amphibia,Chordata,Amphiba,Anura,Pelodryadidae,Ranoidea wilcoxii,Litoria wilcoxii,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Donnellan, S.C. and Mahony, M.J., 2004. Allozyme, chromosomal and morphological variability in the Litoria lesueuri species group (Anura: Hylidae), including a description of a new species. Australian Journal of Zoology, 52(1), pp.1-28."
Amphibia,Chordata,Amphiba,Anura,Petropedetidae,Petropedetes cameronensis,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Petropedetidae,Petropedetes sp,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Phrynobatrachidae,Phrynobatrachus acridoides,NA,chiasmatic,NA,NA,18,NA,NA,NA,NA,"Bogart, J.P., 1991. The influence of life history on karyotypic evolution in frogs. Amphibian cytogenetics and evolution, pp.233-258."
Amphibia,Chordata,Amphiba,Anura,Phrynobatrachidae,Phrynobatrachus africanus,Dimorphognathus africanus,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Phrynobatrachidae,Phrynobatrachus calcaratus,NA,chiasmatic,NA,NA,16,NA,NA,NA,NA,"Bogart, J.P., 1991. The influence of life history on karyotypic evolution in frogs. Amphibian cytogenetics and evolution, pp.233-258."
Amphibia,Chordata,Amphiba,Anura,Phrynobatrachidae,Phrynobatrachus gutturosus,NA,chiasmatic,NA,NA,16,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Phrynobatrachidae,Phrynobatrachus latifrons,Phrynobatrachus accraensis,chiasmatic,NA,NA,16,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Phrynobatrachidae,Phrynobatrachus natalensis,NA,chiasmatic,NA,NA,18,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Phrynobatrachidae,Phrynobatrachus sp,NA,chiasmatic,NA,NA,20,NA,NA,NA,NA,"Bogart, J.P., 1991. The influence of life history on karyotypic evolution in frogs. Amphibian cytogenetics and evolution, pp.233-258."
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Agalychnis annae,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Leon, P. E. 1970. Report of the chromosome numbers o some Costa Rican anurans. Rev. Biol. Trop. 17: 119-124."
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Agalychnis callidryas,Phyllomedusa helenae,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Agalychnis dacnicolor,Pachymedusa dacnicolor,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Agalychnis lemur,Phyllomedusa lemur,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Leon, P. E. 1970. Report of the chromosome numbers o some Costa Rican anurans. Rev. Biol. Trop. 17: 119-124."
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Cruziohyla calcarifer,Agalychnis calcarifer,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Duellman, W. E. and C. J. Cole. 1965. Studies of chromosomes of some anuran amphibians (Hylidae and Centrolenidae). Syst. Zool. 14: 139-143."
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Cruziohyla calcarifer,Phyllomedusa calcarifer,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Phasmahyla cochranae,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Schmid, M., Bogart, J.P. and Hedges, S.B., 2018. The Arboranan Frogs. Cytogenetic and Genome Research, 155(1-4)."
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Phyllomedusa bahiana,Phyllomedusa bahania,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Phyllomedusa boliviana,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Barrio, A. 1976. Estudio cariotipico y analisis audioespectrografico de los cantos de las especies de Phyllomedusa (Anura, Hylidae) que habitan en la Argentina. Physis 35: 65-74."
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Phyllomedusa burmeisteri,NA,chiasmatic,2,NA,26,NA,NA,NA,NA,"Becak, M. L., L. Denaro and W. Becak. 1970. Polyploidy and mechanisms of karyotypic diversification in amphibia. Cytogenetics 9: 225-238."
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Phyllomedusa burmeisteri,NA,chiasmatic,4,NA,52,NA,NA,bisexual reproduction,NA,"Bogart, J. P. (1980). Evolutionary implications of polyploidy in amphibians and reptiles. In Polyploidy (pp. 341-378). Springer, Boston, MA."
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Phyllomedusa camba,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Paiva, C.R., Nascimento, J., Silva, A.P.Z., Bernarde, P.S. and Ananias, F., 2010. Karyotypes and Ag_NORs in Phyllomedusa camba De La Riva, and P. rhodei Mertens, 1926 (Anura, Hylidae, Phyllomedusinae): cytotaxonomic considerations. Italian Journal of Zoology, 77(1), pp.116-121."
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Phyllomedusa distincta,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Gruber, S.L., Silva, A.P.Z., Haddad, C.F.B. and Kasahara, S., 2013. Cytogenetic analysis of Phyllomedusa distincta Lutz, 1950 (2n= 2x= 26), P. tetraploidea Pombal and Haddad, 1992 (2n= 4x= 52), and their natural triploid hybrids (2n= 3x= 39)(Anura, Hylidae, Phyllomedusinae). BMC genetics, 14(1), p.75."
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Phyllomedusa sauvagii,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Barrio, A. 1976. Estudio cariotipico y analisis audioespectrografico de los cantos de las especies de Phyllomedusa (Anura, Hylidae) que habitan en la Argentina. Physis 35: 65-74."
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Phyllomedusa tarsius,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Phyllomedusa tetraploidea,NA,chiasmatic,4,NA,52,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Phyllomedusa trinitatis,Pithecopus trinitatis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Schmid, M., Bogart, J.P. and Hedges, S.B., 2018. The Arboranan Frogs. Cytogenetic and Genome Research, 155(1-4)."
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Phyllomedusa venusta,NA,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Duellman. W. E. 1970. The hylid frogs of Middle America. Monogr. Mus. Nat. Hist. Univ. Kansas, No. 1. 753pp."
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Pithecopus hypochondrialis,Phyllomedusa hypocondrialis,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Barrio, A. 1976. Estudio cariotipico y analisis audioespectrografico de los cantos de las especies de Phyllomedusa (Anura, Hylidae) que habitan en la Argentina. Physis 35: 65-74."
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Pithecopus nordestinus,Phyllomedusa nordestina,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Bruschi, D.P., Busin, C.S., Siqueira, S. and Recco_Pimentel, S.M., 2012. Cytogenetic analysis of two species in the Phyllomedusa hypochondrialis group (Anura, Hylidae). Hereditas, 149(1), pp.34-40."
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Pithecopus palliatus,Phyllomedusa palliata,chiasmatic,NA,NA,26,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Phyllomedusidae,Pithecopus rohdei,Phyllomedusa rohdei,chiasmatic,NA,NA,26,NA,NA,NA,NA,"Barth, A., Sole, M. and Costa, M.A., 2009. Chromosome polymorphism in Phyllomedusa rohdei populations (Anura: Hylidae). Journal of Herpetology, 43(4), pp.676-679."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Hymenochirus boettgeri,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Morescalchi, A. 1968. I cromosomi di alcuni Pipidae (Amphibia Salientia). Experiemtia 24: 81-82."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Pipa carvalhoi,NA,chiasmatic,NA,NA,20,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Pipidae,Pipa parva,NA,chiasmatic,NA,NA,30,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Pipidae,Pipa pipa,NA,chiasmatic,NA,NA,22,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus allofraseri,NA,chiasmatic,4,NA,36,NA,NA,NA,NA,"Evans, B. J., et al. 2015. ""Genetics, morphology, advertisement calls, and historical records distinguish six new polyploid species of African clawed frog (Xenopus, Pipidae) from West and Central Africa."" PLoS One 10(12): e0142823."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus amieti,NA,chiasmatic,8,NA,72,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus andrei,NA,chiasmatic,8,NA,72,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus borealis,NA,chiasmatic,4,NA,36,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus boumbaensis,NA,chiasmatic,8,NA,72,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus calcaratus,NA,chiasmatic,4,NA,40,NA,NA,NA,NA,"Evans, B. J., et al. 2015. ""Genetics, morphology, advertisement calls, and historical records distinguish six new polyploid species of African clawed frog (Xenopus, Pipidae) from West and Central Africa."" PLoS One 10(12): e0142823."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus cf. boumbaensis,NA,chiasmatic,12,NA,108,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus clivii,NA,chiasmatic,4,NA,36,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus epitropicalis,NA,chiasmatic,4,NA,40,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus eysoole,NA,chiasmatic,12,NA,108,NA,NA,NA,NA,"Evans, B. J., et al. 2015. ""Genetics, morphology, advertisement calls, and historical records distinguish six new polyploid species of African clawed frog (Xenopus, Pipidae) from West and Central Africa."" PLoS One 10(12): e0142823."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus fischbergi,NA,chiasmatic,4,NA,36,NA,NA,NA,NA,"Evans, B. J., et al. 2015. ""Genetics, morphology, advertisement calls, and historical records distinguish six new polyploid species of African clawed frog (Xenopus, Pipidae) from West and Central Africa."" PLoS One 10(12): e0142823."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus fraseri,NA,chiasmatic,4,NA,36,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus gilli,NA,chiasmatic,4,NA,36,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus itombwensis,NA,chiasmatic,8,NA,72,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus kobeli,Xenopus sp.nov VIII,chiasmatic,12,NA,108,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus laevis,NA,chiasmatic,4,NA,36,NA,ZW,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus largeni,NA,chiasmatic,4,NA,36,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus lenduensis,NA,chiasmatic,8,NA,72,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus longipes,NA,chiasmatic,12,NA,108,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus mellotropicalis,NA,chiasmatic,4,NA,40,NA,NA,NA,NA,"Evans, B. J., et al. 2015. ""Genetics, morphology, advertisement calls, and historical records distinguish six new polyploid species of African clawed frog (Xenopus, Pipidae) from West and Central Africa."" PLoS One 10(12): e0142823."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus muelleri,NA,chiasmatic,4,NA,36,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus parafraseri,NA,chiasmatic,4,NA,36,NA,NA,NA,NA,"Evans, B. J., et al. 2015. ""Genetics, morphology, advertisement calls, and historical records distinguish six new polyploid species of African clawed frog (Xenopus, Pipidae) from West and Central Africa."" PLoS One 10(12): e0142823."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus petersii,NA,chiasmatic,4,NA,36,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Pipidae,Xenopus petersii,Xenopus laevis petersii,chiasmatic,NA,NA,36,NA,NA,NA,NA,"Tymowska, J. and Fischberg. 1973. Chromosome complements of the genus Xenopus. Chromosoma 44: 335-342."
