Kingdom,Class,Order,Suborder,Family,Genus,Species,Meiosis Type,Achiasmatic Sex,Diploid Number,Sex Chromosome System,Simplified SCS,Citation
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Hadromyia,grandis,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., & van Brink, J. M. (1967). Chromosomes of Syrphidae. 3. Karyotypes of some species in the tribes Milesiini and Myoleptini.Chromosoma,22(4), 417."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Hadromyia,pulchra,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Helophilus,antipodus,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Helophilus,fasciatus,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Helophilus,hochstetteri,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Helophilus,hybridus,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Helophilus,intentus,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Helophilus,latrifrons,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Helophilus,obscurus,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Helophilus,pendulus,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Helophilus,trivittatus,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Hiatomyia,plutonia,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Hiatomyia,plutonia,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Hiatomyia,sp.A,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Hiatomyia,sp.B,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Ischiodon,aegyptium,,,8,XY,XY,
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Ischiodon,aegyptius,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., & Brink, J. M. (1964). Chromosomes of syrphidae.Chromosoma,15(5), 579-590."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Ischiodon,aegyptius,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Ischiodon,scutellaris,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Ischyrosyrphus,glaucius,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Ischyrosyrphus,laternarius,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Ischyrosyrphus,velutinus,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Lejops,arquatus,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Lejops,hamatus,Achiasmatic,Male,10,not reported,,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Lejops,lineatus,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Lejops,lunulatus,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., & Brink, J. M. (1964). Chromosomes of syrphidae.Chromosoma,15(5), 579-590."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Lejops,mexicanus,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Lejops,obsoletus,Achiasmatic,Male,14,XY,XY,"Boyes, J. W. and J. M. Brink (1964). Chromosomes of Syrphidae. Chromosoma 15(5): 579-590."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Lejops,relictus,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Lejops,rex,Achiasmatic,Male,12,XY,XY,"Boyes, J. W. and J. M. Brink (1964). Chromosomes of Syrphidae. Chromosoma 15(5): 579-590."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Lejops,sp.1,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Lejops,stipatus,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Lejops,transfugus,Achiasmatic,Male,12,XY,XY,"Boyes, J. W. and J. M. Brink (1964). Chromosomes of Syrphidae. Chromosoma 15(5): 579-590."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Lejops,transfugus,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Lejops,versicolor,Achiasmatic,Male,12,XY,XY,"Boyes, J. W. and J. M. Brink (1964). Chromosomes of Syrphidae. Chromosoma 15(5): 579-590."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Lejota,cyanea,Achiasmatic,Male,12,XY,XY,"Boyes, J. W. and J. M. Brink (1964). Chromosomes of Syrphidae. Chromosoma 15(5): 579-590."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Leucozona,lucorum,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Mallota,bautias,Achiasmatic,Male,8,not reported,,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Mallota,cimbiciformis,Achiasmatic,Male,12,not reported,,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Mallota,margarita,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Mallota,posticata,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Mallota,sp.,Achiasmatic,Male,8,not reported,,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Mallota,takasagoensis,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Megasyrphus,annulipes,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Megasyrphus,laxus,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,cincta,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,compositarum,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,garretti,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,guttata,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,labiatarum,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,lasiophthalma,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,mentalis,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,novaezelandiae,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,pullula,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,s.DA,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,sp.1,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,sp.3,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,sp.A,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,sp.AA,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,sp.BA,Achiasmatic,Male,8,not reported,,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,sp.C,Achiasmatic,Male,8,not reported,,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,sp.CA,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,tenuis,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melangyna,umbellatarum,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,angustatum,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,annulipes,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,apicale,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,bituberculatum,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,diffusum,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,dubium,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,fasciatum,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,gymnocera,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,infuscatum,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,melanderi,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,mellinum,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,montivagum,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,pictipes,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,scalare,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,sp.10,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,sp.3,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,sp.7,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,sp.A,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Melanostoma,univittatum,Achiasmatic,Male,8,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Meliscaeva,auricollis,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Meliscaeva,cinctella,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Meliscaeva,sp,Achiasmatic,Male,10,XY,XY,"Boyes, J. W. and J. M. Brink (1964). Chromosomes of Syrphidae. Chromosoma 15(5): 579-590."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Meliscaeva,sp.A,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., & Boyes, B. C. (1971). Chromosomes of Syrphinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can, 158."
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Merodon,aeneus,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Merodon,avidus,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Merodon,clavipes,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Merodon,equestris,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Merodon,funestus,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Merodon,pruni,Achiasmatic,Male,12,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Mesembrius,bengalensis,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Mesembrius,cteniferus,Achiasmatic,Male,10,XY,XY,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
Animalia,Insecta,Diptera,Brachycera,Syrphidae,Mesembrius,formosanus,Achiasmatic,Male,10,not reported,,"Boyes, J. W., Van Brink, J. M., Boyes, B. C., & Vockeroth, J.R. (1980). Chromosomes of Eristalinae and Microdontinae (Diptera: Syrphidae) Misc.Publs. Genet. Soc. Can"
